Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Asus,Netbook,4,1.2,9.638174224,0,0,135.0942112,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,16,1.1,11.84649062,0,1,209.8006829,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,10.86209267,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,10.97315701,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,10.86209267,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,11.69602272,1,0,276.0535301,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,10.53397157,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,10.18816712,0,0,100.4546699,Intel Core i5,500,0,Intel,Others
Acer,Notebook,8,2.4,10.08258391,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,11.14491104,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,11.4816032,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,10.95097495,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4,10.8813143,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,Others
Dell,Notebook,4,2.25,10.3017105,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,10.87325587,0,0,141.2119981,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,11.54031804,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,11.26038194,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.62,10.65768215,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,11.16774308,0,0,282.4239962,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,11.14568057,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,10.15346365,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,11.06480418,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,11.06480418,0,0,176.2325736,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,10.969494,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,11.42184853,1,1,176.2325736,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3,10.46628456,0,0,106.1130621,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,10.86004768,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,11.79920696,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,10.26713017,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,10.8214409,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,11.219074,1,1,234.9767648,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,12.05888964,0,1,127.3356746,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,10.4467784,1,1,224.1738091,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,11.60066817,0,1,331.2642361,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,10.59563423,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,10.91383581,0,0,157.3505121,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,11.28544251,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,11.06480418,0,0,157.3505121,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,10.39718329,0,0,276.0535301,Other Intel Processor,0,0,Intel,Others
Acer,Notebook,4,2.4,9.933985719,0,0,100.4546699,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,9.950616681,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others
HP,Notebook,4,1.86,9.821970899,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others
Asus,Gaming,8,2.7,11.35269474,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,10.68285114,0,1,165.6321181,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,11.35269474,0,0,125.367428,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,10.65892197,0,0,141.2119981,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,2.36,10.43515244,0,0,141.2119981,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,11.35269474,0,0,127.3356746,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,10.19016912,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,11.71579055,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,11.01008111,0,0,125.367428,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,11.03772695,0,0,125.367428,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,9.317895278,0,0,100.4546699,Other Intel Processor,0,16,Intel,Others
HP,Workstation,8,3,11.94768216,0,1,127.3356746,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,11.06480418,0,0,141.2119981,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,11.22910218,0,0,125.367428,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,11.29621373,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,10.7406,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,9.962013032,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,11.17523937,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.16,11.41335615,1,0,276.0535301,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,10.62084704,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,10.03701795,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,11.5608421,0,0,165.6321181,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,10.28365947,1,1,224.1738091,Other Intel Processor,0,0,Intel,Others
Dell,Ultrabook,8,1.23,11.2046749,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,11.89491358,0,1,127.3356746,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,10.91190376,1,0,352.4651472,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,11.68352256,0,0,165.6321181,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,11.1552424,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.35,9.253675685,0,0,165.6321181,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,11.40804483,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,11.29741074,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,10.23634635,0,0,100.4546699,Intel Core i5,500,0,Intel,Others
Asus,Notebook,4,2,10.05090706,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,11.39554095,1,1,157.3505121,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,10.14726162,1,1,224.1738091,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,11.52253514,0,0,125.367428,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,10.87225536,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Others
HP,Gaming,8,3.35,11.00464859,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,2.04,10.41969228,0,0,100.4546699,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,11.60134145,1,1,157.3505121,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,9.60318214,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,10.59829735,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,10.39880799,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,10.97771698,0,0,141.2119981,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3,12.25687997,0,1,127.3356746,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,10.63997005,0,0,100.4546699,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,11.75836829,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.88,11.65883579,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,11.77531434,1,1,209.8006829,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,11.0167977,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,11.37128263,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,11.68486936,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,11.47054726,1,0,220.8428241,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2,11.52464374,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,11.71489846,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,10.89316762,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,11.34010804,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,11.73303979,1,1,209.8006829,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,9.801561134,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others
HP,Notebook,4,1.86,9.669293165,0,0,100.4546699,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,10.37082262,0,0,141.2119981,Intel Core i5,1000,0,AMD,Others
Dell,Gaming,8,2.62,11.06480418,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,11.6945487,1,1,282.4239962,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,10.14703195,0,0,141.2119981,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,11.28396986,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,11.71579055,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,10.64568075,0,0,141.2119981,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,11.59675619,1,0,220.8428241,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,11.28811452,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,11.45373072,0,0,157.3505121,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,2.62,10.77684406,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,10.10461124,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,10.14305655,0,0,100.4546699,Intel Core i5,500,0,Intel,Others
Dell,Gaming,8,2.62,11.28744719,0,0,282.4239962,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,11.21262005,0,1,141.2119981,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,10.12402932,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,9.493013923,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,10.70777173,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,10.49618215,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,11.03087387,0,0,141.2119981,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,9.88635767,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,9.962013032,0,0,100.4546699,Intel Core i5,500,0,Intel,Others
Lenovo,Notebook,8,2.2,10.53941655,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others
Asus,Notebook,4,2,10.620652,0,0,157.3505121,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,10.69094441,0,0,141.2119981,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,11.14951935,0,1,141.2119981,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,11.65035036,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,10.45253339,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,11.3761816,1,1,209.8006829,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,10.69819082,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,10.77239592,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Others
Acer,Notebook,4,2.1,9.783703516,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,10.65892197,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,10.78790612,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,11.04798293,1,0,141.2119981,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,10.51370085,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,10.97771698,1,0,276.0535301,Intel Core i5,0,256,Intel,Others
Acer,Gaming,16,4.2,11.83844306,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,10.68364511,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,10.15970992,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,11.03431918,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,11.06480418,1,1,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,11.16623706,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,9.883643964,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others
Asus,Gaming,16,4.3,11.64878415,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,9.581363093,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others
MSI,Gaming,16,2.43,11.60061937,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,10.18816712,0,0,100.4546699,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,10.41969228,0,0,100.4546699,Intel Core i7,500,0,Nvidia,Others
Dell,2 in 1 Convertible,16,2,11.13407502,1,0,141.2119981,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,11.8691331,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,11.03946499,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,10.76565826,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,10.3368635,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,9.6760046,0,0,100.4546699,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,10.41969228,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,11.77899608,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,11.12939483,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,11.4423605,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,11.55062759,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,10.8823158,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,11.55063273,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,9.134616325,0,0,135.0942112,Other Intel Processor,0,32,Intel,Others
Acer,Notebook,4,3.3,10.36915178,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,10.2652766,0,0,106.1130621,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,8,2.6,11.12390677,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,11.0222083,1,1,157.3505121,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,11.30793023,0,1,141.2119981,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,11.27272655,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,10.24654946,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,11.4217785,1,0,176.2325736,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,10.20800904,1,0,146.860478,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,9.708902303,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,11.27332931,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,10.23296038,0,0,100.4546699,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,16,2.6,10.91190376,1,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,11.0222083,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,11.38409159,1,1,176.2325736,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,12.13579352,0,0,157.3505121,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,10.12618512,1,0,100.4546699,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,11.35206915,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,10.8414521,0,0,135.0942112,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,10.14517176,0,0,141.2119981,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,11.6709506,0,0,209.8006829,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,10.57814892,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,11.03946499,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,11.28811452,0,1,165.6321181,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,10.36843246,0,0,141.2119981,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,11.13017638,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,9.866652599,0,0,100.4546699,Intel Core i3,500,0,Intel,Others
Dell,2 in 1 Convertible,16,2.77,11.47054726,1,0,127.3356746,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,10.97861739,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,11.35331993,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,1.6,10.74978491,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,11.72703634,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10.32644674,0,1,141.2119981,Intel Core i5,0,256,Intel,Others
Dell,2 in 1 Convertible,8,1.24,11.47829924,1,0,276.0535301,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,9.756304542,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others
HP,Notebook,4,1.86,9.964522443,0,0,100.4546699,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,10.31944146,0,0,141.2119981,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,10.95284237,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,10.07136307,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2,9.801561134,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4,11.52517019,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.29,10.16996642,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,10.77238474,0,0,141.2119981,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,11.08951714,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.70060667,1,0,157.3505121,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,10.56723476,0,1,165.6321181,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,10.10461124,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,9.641987714,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others
Dell,Notebook,2,2.2,9.913097231,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,10.77684406,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,10.28546112,0,0,141.2119981,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,10.66763236,0,0,100.4546699,Intel Core i7,1000,0,AMD,Others
HP,Netbook,2,1.17,9.317895278,0,0,135.0942112,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,10.55525658,0,0,100.4546699,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10.43389931,1,1,157.3505121,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,11.28811452,1,1,276.0535301,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,9.40928303,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,10.61412882,0,0,100.4546699,Intel Core i7,1000,0,AMD,Windows
